id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3683408,1,2016-05-08 10:24,2016-05-08 10:43,1,-73.95378876,40.77501297,-74.0020752,40.75098419,N,1153
id1571463,1,2016-05-19 23:44,2016-05-20 0:14,1,-74.00298309,40.7280426,-73.9356842,40.68346786,N,1828
id3486120,1,2016-02-11 10:02,2016-02-11 10:38,1,-74.01020813,40.70994186,-73.98522949,40.75972366,N,2168
id1584169,1,2016-02-18 10:16,2016-02-18 10:34,1,-73.98149872,40.75859833,-74.00099945,40.74629974,N,1064
id0273291,2,2016-04-05 12:36,2016-04-05 12:58,2,-73.98204803,40.75704956,-73.95448303,40.76742935,N,1337
id3528245,1,2016-05-13 15:38,2016-05-13 16:00,1,-73.959198,40.77156067,-73.97606659,40.74467087,N,1312
id0090483,2,2016-03-12 20:11,2016-03-12 20:13,1,-73.9777832,40.74599075,-73.97424316,40.75131607,N,84
id3272308,1,2016-02-25 22:37,2016-02-25 22:44,1,-73.96430206,40.77352142,-73.94030762,40.80562973,N,366
id0526486,1,2016-05-09 19:52,2016-05-09 19:59,1,-73.97522736,40.76165009,-73.96824646,40.75566101,N,447
id2621910,2,2016-02-09 23:40,2016-02-09 23:57,1,-73.98990631,40.75663376,-73.92875671,40.86443329,N,1014
id1678263,2,2016-03-10 10:43,2016-03-10 10:52,5,-73.98223114,40.74890137,-73.972229,40.75419998,N,533
id1513384,2,2016-06-05 9:54,2016-06-05 10:02,1,-73.97637939,40.75904083,-73.98861694,40.74271011,N,514
id0892671,1,2016-05-11 21:17,2016-05-11 21:22,1,-73.98202515,40.77710724,-73.9747467,40.78779602,N,271
id0800363,2,2016-03-04 1:52,2016-03-04 2:00,3,-73.99260712,40.71871948,-73.96204376,40.71321106,N,485
id1491328,2,2016-03-04 21:34,2016-03-04 21:44,5,-73.96572876,40.76686096,-73.95513916,40.78569031,N,591
id3416268,2,2016-05-24 6:43,2016-05-24 6:47,1,-73.95487213,40.7675209,-73.96337128,40.77518845,N,279
id0998516,2,2016-05-15 19:09,2016-05-15 19:26,4,-73.99230957,40.75168991,-73.96630859,40.7580986,N,991
id3639134,2,2016-06-11 19:09,2016-06-11 19:22,1,-73.98466492,40.74804688,-73.98547363,40.75780869,N,772
id3050329,1,2016-06-07 21:17,2016-06-07 21:19,1,-73.98055267,40.74763489,-73.97931671,40.74978256,N,103
id1826407,2,2016-05-29 18:00,2016-05-29 18:12,5,-73.98565674,40.73532104,-73.99972534,40.75086594,N,674
id3772927,2,2016-02-11 18:53,2016-02-11 19:00,2,-73.96633911,40.75315857,-73.9593277,40.76673889,N,455
id3370214,2,2016-05-20 3:55,2016-05-20 3:59,1,-73.98033142,40.75138092,-73.98247528,40.73931885,N,263
id0294906,1,2016-05-06 21:58,2016-05-06 22:17,1,-73.98174286,40.76429367,-73.97345734,40.73826981,N,1133
id3019548,2,2016-01-09 11:34,2016-01-09 11:39,1,-73.97423553,40.75679016,-73.95871735,40.7642746,N,302
id2466703,1,2016-05-27 0:15,2016-05-27 0:31,1,-73.95420837,40.76441956,-73.98140717,40.7300415,N,995
id1287942,1,2016-06-13 20:31,2016-06-13 20:35,2,-74.00540161,40.74589539,-73.99468231,40.7457962,N,232
id2754572,2,2016-06-25 17:21,2016-06-25 17:25,5,-73.96134186,40.78036118,-73.95426178,40.77814865,N,244
id3945886,2,2016-03-02 9:39,2016-03-02 9:46,5,-73.99117279,40.7329216,-73.99920654,40.72008133,N,411
id3505043,2,2016-05-07 16:31,2016-05-07 16:44,1,-73.98794556,40.75973129,-73.96356201,40.77429581,N,788
id1551292,1,2016-01-18 19:55,2016-01-18 20:04,2,-73.95375824,40.76358414,-73.95149231,40.78207397,N,528
id3013776,2,2016-03-29 15:40,2016-03-29 15:52,2,-73.97964478,40.76088333,-73.97090912,40.75630188,N,694
id2985214,1,2016-06-09 5:25,2016-06-09 5:26,1,-73.95013428,40.78000641,-73.95548248,40.77695847,N,79
id1515631,1,2016-03-25 23:56,2016-03-26 0:09,1,-73.99981689,40.74345779,-73.96544647,40.75458908,N,832
id2782862,1,2016-02-14 18:55,2016-02-14 19:00,1,-73.930336,40.76159668,-73.91665649,40.76454163,N,337
id0001881,1,2016-04-05 18:09,2016-04-05 18:34,1,-74.00816345,40.74051285,-73.98992157,40.71230698,N,1556
id3169714,2,2016-05-27 12:50,2016-05-27 12:59,1,-73.99169159,40.73858261,-74.00062561,40.72077942,N,564
id1710899,2,2016-04-08 23:48,2016-04-09 0:27,1,-73.97644043,40.76347351,-73.90962219,40.84098816,N,2350
id2104297,2,2016-06-30 20:56,2016-06-30 21:00,1,-74.00630188,40.7396698,-73.997612,40.74108887,N,283
id0324418,2,2016-04-18 11:01,2016-04-18 11:52,1,-73.78206635,40.64473343,-73.93997955,40.8412056,N,3089
id2727533,1,2016-02-11 20:53,2016-02-11 21:00,1,-73.95357513,40.77108002,-73.95993805,40.7624855,N,395
id3263358,2,2016-02-06 1:39,2016-02-06 1:44,1,-73.98880005,40.71921921,-73.99162292,40.72681046,N,312
id3057665,1,2016-05-20 0:04,2016-05-20 1:40,1,-73.9824295,40.75662231,-73.91590118,40.61838531,N,5764
id3483574,2,2016-05-30 18:50,2016-05-30 19:05,6,-74.00849152,40.71648026,-73.99427032,40.72253036,N,888
id3159347,2,2016-05-07 21:58,2016-05-07 22:01,5,-73.97315979,40.74422073,-73.97218323,40.75264359,N,198
id1980917,1,2016-05-13 17:34,2016-05-13 17:50,1,-73.95373535,40.76728058,-73.9851532,40.73809814,N,937
id1018810,2,2016-01-25 14:58,2016-01-25 15:15,3,-74.00173187,40.74198532,-74.01082611,40.7045517,N,987
id0717835,1,2016-05-26 12:52,2016-05-26 13:43,1,-73.98591614,40.73600388,-73.7898407,40.64704132,N,3086
id2244288,1,2016-02-25 1:52,2016-02-25 2:03,3,-73.9923172,40.71879196,-74.00884247,40.73862457,N,708
id0753277,1,2016-01-27 22:29,2016-01-27 22:29,1,-74.20985413,40.81685257,-74.20985413,40.81685257,N,27
id0008448,2,2016-01-29 20:04,2016-01-29 20:18,1,-73.99388123,40.73265457,-74.00952148,40.71406937,N,810
id0544521,1,2016-01-02 20:45,2016-01-02 20:56,2,-73.94542694,40.77410507,-73.96302032,40.76932144,N,664
id3936105,1,2016-04-26 5:24,2016-04-26 5:29,1,-73.96570587,40.76527023,-73.95413971,40.76389694,N,290
id3089596,2,2016-03-19 15:22,2016-03-19 15:30,1,-73.96394348,40.77022171,-73.97641754,40.75505829,N,477
id0041995,1,2016-04-20 14:15,2016-04-20 14:30,1,-73.93914032,40.80509949,-73.96292114,40.80512238,N,923
id1214345,1,2016-05-13 8:53,2016-05-13 8:55,2,-73.99967957,40.73857498,-73.9998703,40.74363327,N,136
id0877508,1,2016-04-16 1:03,2016-04-16 1:12,1,-74.00645447,40.73963165,-74.00080109,40.72888565,N,530
id2867913,2,2016-05-17 22:22,2016-05-17 22:24,1,-74.00193024,40.7508316,-73.99506378,40.76025391,N,139
id2211380,1,2016-04-24 3:38,2016-04-24 3:40,1,-73.9829483,40.73881912,-73.97589874,40.7465477,N,144
id0401519,1,2016-05-11 23:27,2016-05-11 23:39,2,-73.97263336,40.75667191,-73.98423767,40.7780304,N,739
id2959103,1,2016-05-31 14:06,2016-05-31 14:36,1,-74.00754547,40.70494461,-73.97153473,40.76561737,N,1797
id0302042,1,2016-02-15 9:24,2016-02-15 9:45,1,-74.01506805,40.71595383,-73.97985077,40.76470947,N,1255
id1546156,2,2016-05-19 21:11,2016-05-19 21:47,4,-73.99172974,40.74440384,-73.93437958,40.7550354,N,2186
id0713662,1,2016-01-09 1:14,2016-01-09 1:18,1,-73.98828888,40.75947189,-73.98399353,40.7697525,N,191
id1810587,1,2016-04-23 16:32,2016-04-23 16:36,1,-73.98625946,40.75085831,-73.98228455,40.75711823,N,207
id2118414,2,2016-04-11 20:33,2016-04-11 20:51,1,-73.95383453,40.76654816,-73.98065948,40.74927521,N,1080
id3346816,1,2016-01-10 6:38,2016-01-10 6:45,1,-73.9716568,40.75911713,-73.98202515,40.73924255,N,405
id1847873,2,2016-02-08 22:36,2016-02-08 22:56,2,-73.95458984,40.77397156,-74.00431824,40.73326111,N,1172
id2519585,1,2016-04-16 6:25,2016-04-16 6:33,1,-73.96955109,40.75353241,-73.99003601,40.75696182,N,466
id2603534,1,2016-06-10 21:33,2016-06-10 21:42,2,-73.9630661,40.77408981,-73.98020935,40.7674942,N,544
id3150239,2,2016-06-16 20:47,2016-06-16 20:50,2,-73.96878052,40.76435852,-73.96450043,40.75798035,N,159
id1075414,1,2016-02-08 15:53,2016-02-08 15:59,1,-73.97399139,40.78398132,-73.96548462,40.79202271,N,373
id1051420,1,2016-04-10 14:53,2016-04-10 15:06,1,-73.97360229,40.78458786,-73.99212646,40.75932693,N,813
id0753381,1,2016-03-21 22:22,2016-03-21 22:51,1,-74.00218201,40.72821045,-73.91627502,40.69072342,N,1742
id3604983,1,2016-03-15 9:55,2016-03-15 10:02,1,-73.96955109,40.75323868,-73.9797821,40.74617767,N,443
id2875770,1,2016-02-13 11:12,2016-02-13 11:23,1,-74.00035858,40.73760986,-73.98362732,40.72836685,N,652
id0448011,2,2016-01-30 14:38,2016-01-30 14:54,1,-73.96425629,40.76087189,-73.99581909,40.764328,N,918
id2745579,1,2016-03-31 18:17,2016-03-31 18:32,1,-73.97058105,40.76221848,-73.98332977,40.74446869,N,942
id0184392,1,2016-03-01 21:03,2016-03-01 21:22,1,-73.97496796,40.75288773,-74.00959015,40.72081757,N,1126
id0629554,1,2016-05-24 14:10,2016-05-24 14:34,1,-73.95469666,40.76564789,-73.98025513,40.76538467,N,1412
id2193271,1,2016-03-07 13:05,2016-03-07 13:21,2,-73.96812439,40.76272964,-73.96811676,40.79205322,N,933
id3148312,1,2016-02-14 9:38,2016-02-14 9:43,1,-73.99090576,40.73474503,-74.00184631,40.73365021,N,283
id3193566,2,2016-03-30 20:04,2016-03-30 20:18,1,-74.00804901,40.7385788,-73.99723053,40.72253036,N,810
id0837551,2,2016-04-02 20:48,2016-04-02 20:54,1,-74.00099945,40.74713898,-74.00016785,40.73788834,N,332
id3698282,2,2016-02-12 8:55,2016-02-12 9:11,1,-73.97956085,40.74663162,-73.98130798,40.75873947,N,956
id1778128,2,2016-04-04 21:11,2016-04-04 21:16,2,-73.99559021,40.72470093,-73.98722076,40.72237778,N,281
id2058187,2,2016-06-25 4:07,2016-06-25 4:40,6,-73.96598053,40.7562294,-73.93438721,40.64981079,N,1983
id3840447,1,2016-03-04 16:11,2016-03-04 16:22,1,-73.97710419,40.76531219,-73.95265961,40.77666092,N,706
id2256500,1,2016-02-07 23:39,2016-02-07 23:43,4,-73.9920578,40.68444061,-73.99293518,40.69750977,N,242
id2485237,1,2016-06-14 22:39,2016-06-14 22:44,1,-73.9831543,40.77099228,-73.97728729,40.7896843,N,323
id0565379,1,2016-02-12 22:46,2016-02-12 22:51,2,-73.98010254,40.74298096,-73.97029114,40.75619507,N,314
id3229648,1,2016-05-24 11:36,2016-05-24 11:45,1,-73.94638062,40.77726364,-73.9603653,40.77527618,N,532
id1038418,2,2016-02-25 7:21,2016-02-25 7:29,1,-73.99172974,40.75623322,-73.97640991,40.75741577,N,454
id1850153,1,2016-01-15 19:38,2016-01-15 19:46,1,-73.98244476,40.76211548,-73.99482727,40.76045609,N,487
id1257977,2,2016-05-04 20:23,2016-05-04 20:40,6,-74.00771332,40.70494461,-73.9473877,40.77557373,N,1037
id0923414,2,2016-02-25 7:17,2016-02-25 7:23,1,-73.95863342,40.8008194,-73.95306396,40.81411362,N,368
id3077077,2,2016-05-04 7:02,2016-05-04 7:09,1,-73.97812653,40.75234985,-73.9943924,40.7501297,N,427
id2077985,2,2016-04-12 21:43,2016-04-12 21:54,2,-73.97840118,40.76366425,-73.98639679,40.73617554,N,668
id0617119,2,2016-01-17 11:00,2016-01-17 11:10,2,-73.93793488,40.81233978,-73.95462036,40.77784729,N,580
id0859652,1,2016-03-07 22:27,2016-03-07 22:43,1,-73.87458038,40.77416229,-73.99388123,40.7205658,N,937
id2134177,1,2016-06-04 12:43,2016-06-04 12:44,1,-73.96567535,40.80528641,-73.96357727,40.80621338,N,77
id1749339,2,2016-05-11 11:54,2016-05-11 12:00,1,-73.98018646,40.77898026,-73.98406219,40.77070999,N,362
id3986622,2,2016-02-25 23:34,2016-02-25 23:38,6,-73.99874115,40.72423935,-74.00534058,40.71524811,N,276
id1880555,2,2016-05-26 20:36,2016-05-26 21:09,5,-74.00505829,40.72297668,-73.97772217,40.79147339,N,1975
id0864265,1,2016-01-28 18:31,2016-01-28 18:58,2,-73.99860382,40.76081848,-73.9897995,40.7189064,N,1644
id1044534,2,2016-03-31 21:22,2016-03-31 21:36,2,-73.97142029,40.7569313,-73.97924042,40.78992081,N,827
id0077828,2,2016-03-07 21:37,2016-03-07 21:41,5,-73.95774078,40.78517151,-73.96909332,40.76953888,N,276
id3017112,1,2016-06-02 19:53,2016-06-02 20:01,2,-73.98667145,40.73283005,-74.00090027,40.72948074,N,500
id3229838,1,2016-05-20 8:10,2016-05-20 8:20,1,-73.99468994,40.73472214,-73.98281097,40.74521255,N,556
id3773505,2,2016-01-16 0:48,2016-01-16 1:03,4,-73.98874664,40.72256088,-73.99107361,40.7498703,N,897
id0501198,1,2016-05-22 14:57,2016-05-22 15:08,1,-73.97799683,40.78653336,-73.94842529,40.784935,N,658
id1694064,2,2016-06-06 23:35,2016-06-06 23:42,2,-73.99900055,40.74460983,-74.00343323,40.72777176,N,405
id1435811,2,2016-06-06 17:02,2016-06-06 17:12,1,-73.98957825,40.75270081,-74.00924683,40.715271,N,617
id3503814,2,2016-01-22 14:35,2016-01-22 14:52,2,-73.95492554,40.78908539,-73.95580292,40.77235794,N,1022
id1442965,1,2016-03-30 15:54,2016-03-30 16:29,2,-73.97154236,40.7635498,-73.87216187,40.77429199,N,2075
id1349840,1,2016-01-10 19:08,2016-01-10 19:13,1,-73.94277191,40.79426575,-73.94213867,40.80968857,N,342
id1673792,1,2016-06-15 0:23,2016-06-15 0:48,1,-73.98103333,40.72110748,-73.89634705,40.7051239,N,1493
id2248179,1,2016-06-06 22:29,2016-06-06 22:45,1,-74.00511932,40.71908951,-73.96807098,40.68888855,N,917
id1435090,2,2016-03-19 15:01,2016-03-19 15:13,4,-74.00052643,40.73218155,-73.98744202,40.75891113,N,717
id0069907,1,2016-04-12 6:05,2016-04-12 6:07,1,-73.98193359,40.75774384,-73.99028015,40.76156998,N,154
id3456526,2,2016-05-07 4:11,2016-05-07 4:21,2,-73.95012665,40.78403473,-73.97996521,40.76080322,N,553
id1201071,1,2016-01-25 17:37,2016-01-25 17:49,2,-73.97974396,40.77119827,-73.97149658,40.78764725,N,746
id3428414,2,2016-03-09 16:56,2016-03-09 17:09,1,-73.99752045,40.72243881,-74.00229645,40.74777985,N,791
id2994610,2,2016-03-12 18:58,2016-03-12 19:23,6,-74.00211334,40.75061035,-74.00544739,40.71998978,N,1486
id1261506,2,2016-01-04 8:45,2016-01-04 8:57,2,-73.98686981,40.73684692,-73.97209167,40.75964355,N,704
id1319576,1,2016-01-17 17:02,2016-01-17 17:17,1,-73.9584198,40.7833252,-73.9853363,40.77049255,N,923
id0106612,1,2016-05-18 17:43,2016-05-18 17:57,1,-73.97439575,40.76337814,-73.95270538,40.76832199,N,807
id0431388,2,2016-01-21 20:25,2016-01-21 20:38,1,-73.98023224,40.74290848,-73.96807861,40.75630188,N,773
id2603152,2,2016-06-03 13:04,2016-06-03 13:33,1,-73.97746277,40.75784302,-73.87268829,40.77448273,N,1775
id2947100,2,2016-01-05 18:11,2016-01-05 18:22,1,-74.01138306,40.70328522,-73.97724152,40.73404694,N,625
id2279548,2,2016-06-02 21:04,2016-06-02 21:09,1,-73.95410156,40.77047729,-73.95793152,40.7820282,N,325
id3514507,2,2016-01-04 13:32,2016-01-04 13:51,1,-73.98992157,40.75621033,-73.94923401,40.77101517,N,1157
id1161259,2,2016-05-27 20:39,2016-05-27 20:47,2,-73.99147034,40.74969101,-73.98374939,40.74991989,N,477
id0278886,2,2016-06-16 22:06,2016-06-16 22:10,2,-73.99626923,40.73838043,-73.99041748,40.74913788,N,218
id1947952,2,2016-04-15 21:40,2016-04-15 22:18,1,-73.79019928,40.6437912,-73.87174225,40.72900009,N,2313
id0573172,2,2016-02-16 15:50,2016-02-16 16:09,2,-73.96490479,40.76643372,-73.98534393,40.74962234,N,1118
id2273224,1,2016-02-21 9:49,2016-02-21 9:57,1,-73.98246002,40.76833725,-73.99401855,40.76972961,N,527
id0501634,2,2016-06-10 9:35,2016-06-10 9:39,2,-73.98329163,40.73474884,-73.99150848,40.7269783,N,226
id2191547,1,2016-05-22 1:26,2016-05-22 1:28,1,-73.98294067,40.7716713,-73.98866272,40.76403046,N,133
id1010304,2,2016-06-02 19:00,2016-06-02 19:12,6,-73.98729706,40.74959183,-73.96613312,40.75399017,N,696
id3938950,1,2016-03-20 8:56,2016-03-20 9:02,1,-73.98163605,40.77863312,-73.96628571,40.80408478,N,359
id0158328,2,2016-02-04 11:00,2016-02-04 11:09,1,-74.01171875,40.70378876,-74.0122757,40.71387863,N,546
id1652144,1,2016-06-27 12:24,2016-06-27 12:31,1,-73.97415161,40.7314682,-74.00453186,40.70708466,N,392
id0082224,1,2016-01-07 10:26,2016-01-07 10:42,1,-73.965271,40.75498581,-74.01381683,40.71354675,N,954
id1558123,2,2016-06-05 18:09,2016-06-05 18:13,1,-73.95354462,40.77950287,-73.9397583,40.79437637,N,230
id2403350,2,2016-01-30 20:44,2016-01-30 21:11,1,-73.78356934,40.6486702,-73.93600464,40.69747162,N,1635
id1297383,1,2016-05-06 23:59,2016-05-07 0:50,1,-74.00577545,40.73308563,-73.81344604,40.71044922,N,3077
id2509513,1,2016-02-12 15:20,2016-02-12 16:11,1,-73.87094879,40.77381134,-74.00821686,40.73392105,N,3069
id1721766,2,2016-06-18 11:40,2016-06-18 11:52,1,-73.97229004,40.76325607,-73.98485565,40.74826431,N,708
id1032450,1,2016-04-20 17:59,2016-04-20 18:05,1,-73.97948456,40.7843399,-73.98217773,40.77096558,N,353
id3163239,2,2016-03-14 13:51,2016-03-14 14:01,1,-73.98865509,40.76901627,-73.97940826,40.7594223,N,586
id3170174,2,2016-04-21 10:51,2016-04-21 11:28,6,-73.96656799,40.77342987,-74.0022583,40.74871826,N,2218
id3913020,1,2016-01-12 21:01,2016-01-12 21:03,1,-73.95555878,40.76847839,-73.94889069,40.77767563,N,121
id1579651,1,2016-06-16 16:10,2016-06-16 16:17,1,-73.95187378,40.79017258,-73.9358902,40.79612732,N,429
id0880914,1,2016-03-28 23:41,2016-03-29 0:14,1,-73.99586487,40.74398804,-73.74427032,40.70778275,N,1941
id1771245,1,2016-05-07 17:36,2016-05-07 18:03,1,-73.98260498,40.76831055,-73.98435974,40.75478745,N,1618
id2495452,1,2016-03-09 12:46,2016-03-09 12:57,1,-73.98605347,40.72687531,-74.00231171,40.72932053,N,649
id2134482,1,2016-01-22 16:13,2016-01-22 16:13,1,-73.77631378,40.64545441,-73.77631378,40.64545441,N,19
id1451408,2,2016-04-17 10:30,2016-04-17 10:40,1,-73.9695816,40.79042053,-73.94754791,40.77285004,N,634
id2941810,2,2016-05-18 15:37,2016-05-18 15:54,1,-73.98206329,40.77270126,-73.95440674,40.7729187,N,995
id0294995,1,2016-05-07 17:25,2016-05-07 17:37,1,-73.98239899,40.77140427,-73.95676422,40.77316666,N,739
id3468467,2,2016-05-31 22:37,2016-05-31 22:51,1,-73.97538757,40.75173569,-73.97816467,40.78853607,N,846
id0257758,1,2016-03-25 3:40,2016-03-25 3:53,1,-74.00461578,40.72118378,-73.98335266,40.76579666,N,813
id0166122,2,2016-01-18 21:24,2016-01-18 21:52,1,-74.00289917,40.73356628,-73.9353714,40.76728058,N,1678
id0946936,2,2016-03-13 19:33,2016-03-13 19:42,5,-73.99128723,40.73093033,-74.00578308,40.7365303,N,522
id3299654,2,2016-06-22 11:18,2016-06-22 11:41,6,-73.98800659,40.75495148,-73.97849274,40.78799057,N,1372
id0313638,2,2016-03-30 19:48,2016-03-30 20:16,1,-73.98381042,40.74396133,-73.9484787,40.71841812,N,1717
id1994657,2,2016-02-07 18:01,2016-02-07 18:09,4,-74.0080719,40.73923111,-73.9936142,40.73282623,N,464
id1663173,1,2016-03-29 19:12,2016-03-29 19:28,1,-73.98860168,40.76882172,-73.95346069,40.77251053,N,988
id2327331,1,2016-03-31 9:08,2016-03-31 9:16,1,-73.9835434,40.76046753,-73.98889923,40.75268173,N,492
id1818723,2,2016-05-26 18:16,2016-05-26 18:26,1,-73.95330811,40.77249146,-73.96565247,40.7686615,N,572
id2100038,1,2016-06-26 16:29,2016-06-26 16:46,1,-73.97057343,40.7677002,-73.98513031,40.73066711,N,987
id1301135,1,2016-06-30 23:34,2016-06-30 23:54,1,-73.7902298,40.6468277,-73.90460968,40.66094971,N,1155
id3742811,1,2016-06-10 4:05,2016-06-10 4:12,1,-73.95201111,40.77668762,-73.97856903,40.77228546,N,474
id3340818,2,2016-03-31 19:54,2016-03-31 20:03,2,-73.98326874,40.76779175,-73.96230316,40.76733017,N,534
id2083885,1,2016-04-02 9:54,2016-04-02 10:06,1,-73.96417999,40.7677269,-73.98593903,40.74105453,Y,743
id3677906,1,2016-03-17 21:25,2016-03-17 21:46,1,-73.99575806,40.7387085,-73.97293091,40.79347992,N,1205
id0647440,1,2016-01-19 9:49,2016-01-19 9:59,1,-73.97742462,40.78946304,-73.9611969,40.81156921,N,634
id3201360,2,2016-03-26 0:03,2016-03-26 0:12,1,-73.98677826,40.76152039,-73.99472809,40.75179291,N,583
id0180862,2,2016-04-08 18:41,2016-04-08 18:53,5,-74.0031662,40.72767258,-73.99222565,40.71533203,N,726
id2978563,2,2016-06-18 2:57,2016-06-18 3:14,1,-73.98766327,40.73360825,-73.97879028,40.78231049,N,1005
id1726054,2,2016-02-25 14:27,2016-02-25 14:34,2,-73.99533844,40.74383163,-73.97735596,40.74373245,N,460
id0494116,1,2016-04-14 8:26,2016-04-14 8:35,1,-74.01609039,40.7049675,-74.01360321,40.71511841,N,499
id1556923,1,2016-03-11 10:18,2016-03-11 10:40,1,-74.00492096,40.74151611,-73.97888947,40.76239777,N,1305
id1274952,2,2016-03-04 9:12,2016-03-04 9:48,2,-73.97776794,40.78698349,-73.97671509,40.73970795,N,2193
id0257293,2,2016-02-26 20:27,2016-02-26 20:32,5,-73.99992371,40.7346611,-74.00710297,40.74258041,N,305
id1771623,1,2016-04-08 16:17,2016-04-08 16:24,2,-73.98965454,40.7560997,-73.97900391,40.75976563,N,451
id3183407,2,2016-01-21 17:09,2016-01-21 17:16,2,-73.99794006,40.75642014,-73.99550629,40.76139069,N,407
id3262116,2,2016-03-25 17:22,2016-03-25 17:47,5,-73.91332245,40.75650024,-73.84275818,40.72111893,N,1511
id2391275,1,2016-02-26 22:42,2016-02-26 22:57,1,-73.99750519,40.72102737,-73.99549866,40.67873383,N,875
id3570588,2,2016-04-30 3:46,2016-04-30 3:55,2,-74.00110626,40.73091888,-73.98779297,40.72117996,N,528
id2474425,2,2016-03-13 0:23,2016-03-13 0:30,6,-73.97086334,40.75862885,-73.98246765,40.74771118,N,429
id2029519,2,2016-03-08 9:18,2016-03-08 9:31,1,-73.96300507,40.77493286,-73.96959686,40.7628212,N,796
id3852188,1,2016-01-07 16:20,2016-01-07 16:21,1,-73.9788208,40.74769974,-73.97763062,40.74727249,N,48
id0159476,2,2016-04-06 7:31,2016-04-06 7:39,1,-73.99401855,40.75135803,-73.97806549,40.75468063,N,464
id3943856,2,2016-01-17 4:13,2016-01-17 4:30,5,-74.00340271,40.74372864,-73.96105194,40.7113533,N,1039
id1616085,1,2016-04-26 21:27,2016-04-26 21:34,1,-73.98429108,40.76890182,-73.97795868,40.78360367,N,415
id0531308,2,2016-04-15 19:10,2016-04-15 19:24,1,-73.95401764,40.76648331,-73.97588348,40.78886795,N,795
id2892749,1,2016-01-18 15:24,2016-01-18 15:28,5,-73.95466614,40.82100296,-73.95466614,40.82100296,Y,254
id1092604,2,2016-01-06 19:12,2016-01-06 19:33,1,-74.00743103,40.70495224,-73.98708344,40.74711227,N,1228
id1703239,2,2016-05-10 20:15,2016-05-10 20:25,1,-73.96662903,40.76649094,-73.9458847,40.77362823,N,648
id2290661,2,2016-03-01 20:47,2016-03-01 20:54,1,-73.98518372,40.76036072,-73.97104645,40.7528801,N,454
id1088649,1,2016-01-15 0:07,2016-01-15 0:20,4,-74.00106049,40.71791077,-73.98410034,40.74641418,N,774
id0730614,1,2016-04-07 23:37,2016-04-07 23:40,1,-73.98900604,40.73074341,-73.98184204,40.74058914,N,211
id3122387,1,2016-04-17 12:46,2016-04-17 12:55,1,-73.96796417,40.77121353,-73.98355865,40.75048447,N,581
id3255428,2,2016-04-14 18:38,2016-04-14 18:47,1,-73.98654938,40.74030304,-73.99389648,40.73565292,N,518
id0740677,1,2016-03-19 1:49,2016-03-19 1:53,1,-73.96001434,40.77635956,-73.95205688,40.77720261,N,228
id3183253,1,2016-02-18 7:39,2016-02-18 7:50,2,-73.99571991,40.74917221,-73.97645569,40.75718307,N,621
id0924079,1,2016-02-23 12:59,2016-02-23 13:08,1,-74.00297546,40.72828674,-73.99320221,40.74256516,N,529
id2941949,1,2016-04-14 17:08,2016-04-14 17:20,1,-74.0083313,40.73552704,-74.01504517,40.71533966,N,728
