passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,distance,velocity,severity_scale,year,quarter_of_year,month,week_day,hour,minute
2,-73.9911,40.74501,-73.96926,40.75201,487,1.9973004,14.764439,5,2016,2,6,4,23,32
2,-73.77672,40.645107,-73.91718,40.700546,1729,13.354089,27.804928,1,2016,2,5,2,23,2
1,-74.006226,40.72331,-73.98632,40.730743,734,1.8700008,9.171666,5,2016,1,2,4,18,41
6,-73.98945,40.74171,-73.9836,40.76226,917,2.337592,9.177024,5,2016,2,4,7,13,22
6,-74.01165,40.71027,-74.00468,40.727123,385,1.9639934,18.364614,5,2016,1,2,2,14,10
1,-73.95233,40.777798,-73.9635,40.76191,554,2.00148,13.006008,5,2016,1,2,6,14,8
1,-73.93195,40.744526,-73.912,40.761944,422,2.5642347,21.874989,1,2016,2,5,2,22,7
2,-73.9599,40.773575,-73.99046,40.750984,907,3.59666,14.275607,5,2016,1,1,7,14,36
1,-73.95835,40.780746,-73.96499,40.766804,362,1.648035,16.3893,5,2016,1,3,7,15,54
1,-73.99258,40.74858,-73.95019,40.80655,1175,7.367999,22.574295,1,2016,1,1,1,23,31
1,-74.00315,40.733654,-73.9898,40.762676,506,3.4175024,24.314247,1,2016,2,6,4,5,22
1,-73.97903,40.78947,-73.9847,40.76316,1650,2.9643219,6.4676113,5,2016,2,5,1,14,14
1,-73.7861,40.639755,-74.003876,40.71685,3345,20.266747,21.811745,1,2016,1,2,2,10,4
3,-74.00021,40.727203,-73.98858,40.745613,678,2.2696812,12.051405,5,2016,2,4,4,21,24
1,-73.980675,40.730637,-74.0068,40.71993,892,2.5027251,10.100684,5,2016,1,3,5,12,36
1,-73.98799,40.731594,-74.00388,40.70766,610,2.9792852,17.582666,5,2016,1,1,1,20,55
1,-73.968956,40.76108,-73.98275,40.75028,697,1.6712176,8.631826,5,2016,1,3,6,8,25
2,-73.98307,40.773453,-73.95327,40.7724,956,2.5121727,9.460065,5,2016,2,5,2,21,21
1,-73.9965,40.733818,-74.00891,40.71995,616,1.8631979,10.888819,5,2016,1,2,6,9,30
1,-73.98728,40.77091,-73.99363,40.73413,1206,4.1242776,12.311276,5,2016,1,2,7,10,32
5,-73.9833,40.76641,-73.93611,40.69736,3068,8.646421,10.145736,5,2016,1,3,5,22,33
2,-74.00302,40.72693,-73.98778,40.73782,472,1.7653021,13.464169,5,2016,1,3,4,21,35
1,-73.97197,40.762604,-73.955734,40.772335,688,1.7436421,9.123709,5,2016,2,5,5,18,56
2,-73.98902,40.74535,-73.96177,40.76829,1283,3.4316885,9.629056,5,2016,2,4,4,21,36
2,-73.95363,40.767117,-73.97462,40.737106,623,3.7763922,21.82185,1,2016,2,5,5,8,16
1,-73.97857,40.756554,-73.98982,40.73935,326,2.1350296,23.577013,1,2016,1,2,6,15,17
2,-73.993576,40.74711,-73.99622,40.711433,1683,3.973152,8.498721,5,2016,1,3,6,18,20
1,-73.92654,40.765522,-73.96824,40.751286,986,3.8526917,14.066623,5,2016,2,4,4,7,42
2,-73.98256,40.771942,-74.00502,40.73184,1418,4.8441167,12.298181,5,2016,1,2,7,14,34
2,-73.99359,40.72138,-73.997475,40.695515,968,2.8944743,10.764574,5,2016,2,4,4,22,19
1,-74.003815,40.73203,-73.95665,40.71341,1098,4.4815865,14.693727,5,2016,2,4,4,13,26
5,-73.98916,40.7398,-73.973694,40.74799,530,1.5895765,10.797123,5,2016,2,4,5,19,41
1,-73.99652,40.725414,-73.993515,40.69005,678,3.9406805,20.923967,5,2016,2,5,1,11,31
2,-73.9449,40.808792,-73.980545,40.76153,1818,6.0516276,11.983421,5,2016,2,5,6,17,14
1,-73.97796,40.725468,-74.00639,40.708572,616,3.0450633,17.795824,5,2016,2,4,5,22,38
1,-73.98649,40.7779,-73.96444,40.771675,987,1.9815086,7.227387,5,2016,1,1,4,12,48
3,-73.99542,40.68788,-73.97302,40.754223,1363,7.6145325,20.111752,5,2016,1,3,4,7,48
1,-74.00057,40.729885,-73.98056,40.746464,494,2.4982245,18.205685,5,2016,1,3,4,0,55
1,-73.98901,40.731102,-73.96904,40.755226,867,3.1665795,13.148427,5,2016,1,1,7,14,11
2,-73.99447,40.75039,-73.96892,40.760372,1299,2.4215796,6.7110753,5,2016,2,6,6,11,10
3,-73.99318,40.741325,-73.98533,40.75953,761,2.1294534,10.073629,5,2016,1,3,4,11,6
1,-73.98479,40.736454,-73.975204,40.747913,510,1.508435,10.647777,5,2016,2,5,5,10,24
2,-73.99329,40.752872,-73.987724,40.77011,1014,1.9734066,7.006177,5,2016,1,2,5,9,18
3,-73.99535,40.688145,-74.002716,40.718166,1435,3.3954577,8.518222,5,2016,2,6,4,9,35
3,-73.97271,40.790916,-73.96469,40.76717,1164,2.7254407,8.429198,5,2016,1,1,2,15,9
1,-73.97007,40.78955,-73.95025,40.7764,702,2.218762,11.378266,5,2016,1,3,2,20,8
3,-74.01569,40.71145,-74.01045,40.730762,637,2.1925528,12.391193,5,2016,2,6,2,10,38
1,-73.99371,40.741623,-73.99013,40.76808,825,2.9575408,12.905632,5,2016,1,2,7,22,12
1,-73.95379,40.775013,-74.002075,40.750984,1153,4.865923,15.192821,5,2016,2,5,1,10,24
1,-74.00298,40.728043,-73.935684,40.683468,1828,7.5331264,14.835479,5,2016,2,5,5,23,44
1,-74.01021,40.70994,-73.98523,40.759724,2168,5.9220757,9.833705,5,2016,1,2,5,10,2
1,-73.9815,40.7586,-74.001,40.7463,1064,2.1373816,7.231742,5,2016,1,2,5,10,16
2,-73.98205,40.75705,-73.95448,40.76743,1337,2.5926526,6.980964,5,2016,2,4,3,12,36
1,-73.9592,40.77156,-73.97607,40.74467,1312,3.310409,9.08344,5,2016,2,5,6,15,38
1,-73.9643,40.77352,-73.94031,40.80563,366,4.1021223,40.348743,1,2016,1,2,5,22,37
1,-73.98991,40.756634,-73.92876,40.864433,1014,13.044836,46.313026,1,2016,1,2,3,23,40
1,-73.97638,40.75904,-73.98862,40.74271,514,2.0880878,14.62474,5,2016,2,6,1,9,54
3,-73.99261,40.71872,-73.96204,40.71321,485,2.6477156,19.653147,5,2016,1,3,6,1,52
5,-73.96573,40.76686,-73.95514,40.78569,591,2.2756982,13.862121,5,2016,1,3,6,21,34
4,-73.99231,40.75169,-73.96631,40.7581,991,2.3031123,8.366503,5,2016,2,5,1,19,9
5,-73.98566,40.73532,-73.999725,40.750866,674,2.095833,11.194361,5,2016,2,5,1,18,0
2,-73.96634,40.75316,-73.95933,40.76674,455,1.6214257,12.828863,5,2016,1,2,5,18,53
1,-73.98174,40.764294,-73.97346,40.73827,1133,2.9766998,9.458181,5,2016,2,5,6,21,58
1,-73.974236,40.75679,-73.95872,40.764275,302,1.549474,18.47055,5,2016,1,1,7,11,34
1,-73.95421,40.76442,-73.98141,40.73004,995,4.456747,16.124914,5,2016,2,5,6,0,15
5,-73.99117,40.73292,-73.99921,40.72008,411,1.580139,13.840634,5,2016,1,3,4,9,39
1,-73.987946,40.75973,-73.96356,40.774296,788,2.6152556,11.947868,5,2016,2,5,7,16,31
2,-73.95376,40.763584,-73.95149,40.782074,528,2.0648115,14.07826,5,2016,1,1,2,19,55
1,-73.99982,40.743458,-73.96545,40.75459,832,3.1487882,13.624564,5,2016,1,3,6,23,56
1,-74.00816,40.740513,-73.98992,40.712307,1556,3.4928002,8.081029,5,2016,2,4,3,18,9
1,-73.99169,40.738583,-74.000626,40.72078,564,2.1179316,13.518712,5,2016,2,5,6,12,50
1,-73.97644,40.763474,-73.90962,40.84099,2350,10.291865,15.766262,5,2016,2,4,6,23,48
1,-73.78207,40.644733,-73.93998,40.841206,3089,25.578583,29.809938,1,2016,2,4,2,11,1
1,-73.98243,40.756622,-73.9159,40.618385,5764,16.362797,10.219651,5,2016,2,5,6,0,4
1,-73.953735,40.76728,-73.98515,40.7381,937,4.187281,16.08774,5,2016,2,5,6,17,34
3,-74.00173,40.741985,-74.010826,40.70455,987,4.2323937,15.437303,5,2016,1,1,2,14,58
1,-73.985916,40.736004,-73.78984,40.64704,3086,19.26505,22.473812,1,2016,2,5,5,12,52
3,-73.99232,40.718792,-74.00884,40.738625,708,2.608125,13.261652,5,2016,1,2,5,1,52
1,-73.99388,40.732655,-74.00952,40.71407,810,2.4511094,10.89382,5,2016,1,1,6,20,4
2,-73.94543,40.774105,-73.96302,40.76932,664,1.5741298,8.534439,5,2016,1,1,7,20,45
1,-73.96394,40.77022,-73.97642,40.75506,477,1.9866157,14.993326,5,2016,1,3,7,15,22
1,-73.93914,40.8051,-73.96292,40.805122,923,2.0015748,7.8067923,5,2016,2,4,4,14,15
2,-73.97263,40.75667,-73.98424,40.77803,739,2.5681617,12.510666,5,2016,2,5,4,23,27
1,-74.007545,40.704945,-73.971535,40.765617,1797,7.397378,14.819455,5,2016,2,5,3,14,6
1,-74.01507,40.715954,-73.97985,40.76471,1255,6.1801867,17.728025,5,2016,1,2,2,9,24
4,-73.99173,40.744404,-73.93438,40.755035,2186,4.973586,8.190718,5,2016,2,5,5,21,11
1,-73.953835,40.76655,-73.98066,40.749275,1080,2.965437,9.884789,5,2016,2,4,2,20,33
1,-73.97166,40.759117,-73.982025,40.739243,405,2.3762863,21.122545,1,2016,1,1,1,6,38
2,-73.95459,40.77397,-74.00432,40.73326,1172,6.167463,18.944426,5,2016,1,2,2,22,36
1,-73.96955,40.753532,-73.990036,40.75696,466,1.7670959,13.651384,5,2016,2,4,7,6,25
2,-73.963066,40.77409,-73.98021,40.767494,544,1.6192595,10.715688,5,2016,2,6,6,21,33
1,-73.9736,40.784588,-73.99213,40.759327,813,3.212969,14.227169,5,2016,2,4,1,14,53
1,-74.00218,40.72821,-73.916275,40.690723,1742,8.35507,17.266506,5,2016,1,3,2,22,22
1,-74.00036,40.73761,-73.98363,40.728367,652,1.7446322,9.632938,5,2016,1,2,7,11,12
1,-73.96426,40.76087,-73.99582,40.764328,918,2.6858997,10.53294,5,2016,1,1,7,14,38
1,-73.97058,40.76222,-73.98333,40.74447,942,2.246914,8.586932,5,2016,1,3,5,18,17
1,-73.97497,40.752888,-74.00959,40.720818,1126,4.6071544,14.729801,5,2016,1,3,3,21,3
1,-73.9547,40.765648,-73.980255,40.765385,1412,2.1526752,5.488407,5,2016,2,5,3,14,10
2,-73.968124,40.76273,-73.96812,40.792053,933,3.2606332,12.581222,5,2016,1,3,2,13,5
1,-74.00805,40.73858,-73.99723,40.72253,810,2.0038579,8.906034,5,2016,1,3,4,20,4
6,-73.96598,40.75623,-73.93439,40.64981,1983,12.129203,22.019733,1,2016,2,6,7,4,7
1,-73.977104,40.765312,-73.95266,40.77666,706,2.4145093,12.311945,5,2016,1,3,6,16,11
1,-73.983154,40.770992,-73.97729,40.789684,323,2.1363559,23.810778,1,2016,2,6,3,22,39
2,-73.9801,40.74298,-73.97029,40.756195,314,1.6858397,19.328098,5,2016,1,2,6,22,46
6,-74.00771,40.704945,-73.94739,40.775574,1037,9.354677,32.475254,1,2016,2,5,4,20,23
1,-73.95863,40.80082,-73.953064,40.814114,368,1.5507901,15.170773,5,2016,1,2,5,7,17
2,-73.9784,40.763664,-73.9864,40.736176,668,3.1299322,16.867897,5,2016,2,4,3,21,43
2,-73.937935,40.81234,-73.95462,40.777847,580,4.084493,25.352026,1,2016,1,1,1,11,0
1,-73.87458,40.774162,-73.99388,40.720566,937,11.684168,44.891148,1,2016,1,3,2,22,27
5,-74.00506,40.722977,-73.97772,40.791473,1975,7.9568987,14.503714,5,2016,2,5,5,20,36
2,-73.998604,40.76082,-73.9898,40.718906,1644,4.7190723,10.333735,5,2016,1,1,5,18,31
2,-73.97142,40.75693,-73.97924,40.78992,827,3.726904,16.223524,5,2016,1,3,5,21,22
5,-73.95774,40.78517,-73.96909,40.76954,276,1.9837722,25.87529,1,2016,1,3,2,21,37
1,-73.99469,40.734722,-73.98281,40.745213,556,1.5369734,9.951626,5,2016,2,5,6,8,10
4,-73.98875,40.72256,-73.99107,40.74987,897,3.0429912,12.212673,5,2016,1,1,7,0,48
1,-73.978,40.786533,-73.948425,40.784935,658,2.496025,13.656064,5,2016,2,5,1,14,57
2,-73.999,40.74461,-74.00343,40.72777,405,1.9091941,16.970613,5,2016,2,6,2,23,35
1,-73.98958,40.7527,-74.00925,40.71527,617,4.4798093,26.138271,1,2016,2,6,2,17,2
2,-73.954926,40.789085,-73.9558,40.772358,1022,1.8614738,6.5570507,5,2016,1,1,6,14,35
2,-73.97154,40.76355,-73.87216,40.774292,2075,8.4539795,14.667145,5,2016,1,3,4,15,54
1,-73.94277,40.794266,-73.94214,40.80969,342,1.7157675,18.06071,5,2016,1,1,1,19,8
1,-73.98103,40.721107,-73.89635,40.705124,1493,7.355652,17.736334,5,2016,2,6,4,0,23
1,-74.00512,40.71909,-73.96807,40.68889,917,4.5859213,18.003616,5,2016,2,6,2,22,29
4,-74.00053,40.73218,-73.98744,40.75891,717,3.170006,15.916348,5,2016,1,3,7,15,1
2,-73.95013,40.784035,-73.979965,40.760803,553,3.603691,23.459833,1,2016,2,5,7,4,11
2,-73.979744,40.7712,-73.9715,40.787647,746,1.9564328,9.441231,5,2016,1,1,2,17,37
1,-73.99752,40.72244,-74.0023,40.74778,791,2.8463833,12.954463,5,2016,1,3,4,16,56
6,-74.00211,40.75061,-74.00545,40.71999,1486,3.4164212,8.27666,5,2016,1,3,7,18,58
2,-73.98687,40.736847,-73.97209,40.759644,704,2.8240664,14.441249,5,2016,1,1,2,8,45
1,-73.95842,40.783325,-73.98534,40.770493,923,2.6782355,10.445989,5,2016,1,1,1,17,2
1,-73.974396,40.76338,-73.952705,40.768322,807,1.9076301,8.509874,5,2016,2,5,4,17,43
1,-73.98023,40.74291,-73.96808,40.7563,773,1.8072376,8.416631,5,2016,1,1,5,20,25
1,-73.97746,40.757843,-73.87269,40.774483,1775,9.015683,18.28533,5,2016,2,6,6,13,4
1,-74.01138,40.703285,-73.97724,40.734047,625,4.4698186,25.746155,1,2016,1,1,3,18,11
1,-73.98992,40.75621,-73.949234,40.771015,1157,3.801632,11.82876,5,2016,1,1,2,13,32
1,-73.7902,40.64379,-73.87174,40.729,2313,11.706609,18.220404,5,2016,2,4,6,21,40
2,-73.964905,40.766434,-73.985344,40.749622,1118,2.5412798,8.183012,5,2016,1,2,3,15,50
6,-73.9873,40.74959,-73.96613,40.75399,696,1.8486156,9.561805,5,2016,2,6,5,19,0
1,-73.981636,40.778633,-73.966286,40.804085,359,3.111173,31.198391,1,2016,1,3,1,8,56
1,-73.97415,40.73147,-74.00453,40.707085,392,3.729156,34.247353,1,2016,2,6,2,12,24
1,-73.96527,40.754986,-74.01382,40.713547,954,6.1613984,23.25056,1,2016,1,1,5,10,26
1,-73.953545,40.779503,-73.93976,40.794376,230,2.0205,31.625217,1,2016,2,6,1,18,9
1,-73.78357,40.64867,-73.936005,40.69747,1635,13.953954,30.724302,1,2016,1,1,7,20,44
1,-74.005775,40.733086,-73.813446,40.71045,3077,16.402477,19.190418,5,2016,2,5,6,23,59
1,-73.87095,40.77381,-74.00822,40.73392,3069,12.384033,14.526725,5,2016,1,2,6,15,20
1,-73.97229,40.763256,-73.984856,40.748264,708,1.9746217,10.040449,5,2016,2,6,7,11,40
1,-73.979485,40.78434,-73.98218,40.770966,353,1.5043479,15.341792,5,2016,2,4,4,17,59
6,-73.96657,40.77343,-74.00226,40.74872,2218,4.0726175,6.6102,5,2016,2,4,5,10,51
1,-73.995865,40.743988,-73.74427,40.707783,1941,21.580183,40.02507,1,2016,1,3,2,23,41
1,-73.982605,40.76831,-73.98436,40.754787,1618,1.5109457,3.3618073,5,2016,2,5,7,17,36
1,-73.96958,40.79042,-73.94755,40.77285,634,2.69422,15.29841,5,2016,2,4,1,10,30
1,-73.98206,40.7727,-73.95441,40.77292,995,2.329042,8.426684,5,2016,2,5,4,15,37
1,-73.9824,40.771404,-73.956764,40.773167,739,2.1675587,10.559149,5,2016,2,5,7,17,25
1,-73.97539,40.751736,-73.978165,40.788536,846,4.0986934,17.441248,5,2016,2,5,3,22,37
1,-74.004616,40.721184,-73.98335,40.765797,813,5.2742443,23.354588,1,2016,1,3,6,3,40
1,-74.0029,40.733566,-73.93537,40.76728,1678,6.8125615,14.615746,5,2016,1,1,2,21,24
6,-73.98801,40.75495,-73.97849,40.78799,1372,3.760122,9.866209,5,2016,2,6,4,11,18
1,-73.98381,40.74396,-73.94848,40.71842,1717,4.114639,8.627082,5,2016,1,3,4,19,48
1,-73.9886,40.76882,-73.95346,40.77251,988,2.9875565,10.885833,5,2016,1,3,3,19,12
1,-73.97057,40.7677,-73.98513,40.730667,987,4.2965927,15.671463,5,2016,2,6,1,16,29
1,-73.79023,40.646828,-73.90461,40.66095,1155,9.775916,30.470388,1,2016,2,6,5,23,34
1,-73.95201,40.776688,-73.97857,40.772285,474,2.2892904,17.387016,5,2016,2,6,6,4,5
2,-73.98327,40.76779,-73.9623,40.76733,534,1.7663646,11.908075,5,2016,1,3,5,19,54
1,-73.96418,40.767727,-73.98594,40.741055,743,3.4864485,16.892618,5,2016,2,4,7,9,54
1,-73.99576,40.73871,-73.97293,40.79348,1205,6.3865137,19.080042,5,2016,1,3,5,21,25
1,-73.977425,40.789463,-73.9612,40.81157,634,2.8121207,15.967877,5,2016,1,1,3,9,49
5,-74.00317,40.727673,-73.992226,40.715332,726,1.653188,8.197626,5,2016,2,4,6,18,41
1,-73.98766,40.73361,-73.97879,40.78231,1005,5.466767,19.582449,5,2016,2,6,7,2,57
2,-73.99534,40.74383,-73.977356,40.743732,460,1.5149791,11.856359,5,2016,1,2,5,14,27
1,-74.00492,40.741516,-73.97889,40.762398,1305,3.1936774,8.810144,5,2016,1,3,6,10,18
2,-73.97777,40.786983,-73.976715,40.739708,2193,5.2575483,8.630722,5,2016,1,3,6,9,12
5,-73.91332,40.7565,-73.84276,40.72112,1511,7.129019,16.985088,5,2016,1,3,6,17,22
1,-73.997505,40.721027,-73.9955,40.678734,875,4.705869,19.36129,5,2016,1,2,6,22,42
2,-74.00111,40.73092,-73.98779,40.72118,528,1.5592722,10.631401,5,2016,2,4,7,3,46
6,-73.97086,40.75863,-73.98247,40.74771,429,1.5585943,13.079113,5,2016,1,3,1,0,23
5,-74.0034,40.74373,-73.96105,40.711353,1039,5.0690813,17.563707,5,2016,1,1,1,4,13
1,-73.98429,40.7689,-73.97796,40.783604,415,1.7195323,14.916425,5,2016,2,4,3,21,27
1,-73.95402,40.766483,-73.97588,40.788868,795,3.0960078,14.019658,5,2016,2,4,6,19,10
1,-74.00743,40.704952,-73.98708,40.747112,1228,4.9917116,14.633682,5,2016,1,1,4,19,12
1,-73.96663,40.76649,-73.945885,40.77363,648,1.9187447,10.659693,5,2016,2,5,3,20,15
4,-74.00106,40.71791,-73.9841,40.746414,774,3.4767137,16.170761,5,2016,1,1,6,0,7
1,-73.967964,40.771214,-73.98356,40.750484,581,2.6529143,16.438023,5,2016,2,4,1,12,46
2,-73.99572,40.749172,-73.976456,40.757183,621,1.851105,10.731043,5,2016,1,2,5,7,39
1,-74.002975,40.728287,-73.9932,40.742565,529,1.7885262,12.171445,5,2016,1,2,3,12,59
1,-74.00833,40.735527,-74.015045,40.71534,728,2.314935,11.44748,5,2016,2,4,5,17,8
6,-73.97784,40.729603,-73.776405,40.645256,2727,19.401556,25.612616,1,2016,1,3,5,11,2
1,-73.874466,40.77408,-73.96435,40.764004,2651,7.6516957,10.390836,5,2016,1,3,3,9,4
1,-73.97513,40.74976,-73.98634,40.778877,1042,3.3726888,11.652284,5,2016,1,1,3,19,55
4,-73.95466,40.690247,-73.919304,40.749382,1034,7.219114,25.134245,1,2016,2,4,7,4,36
3,-73.94499,40.77894,-73.960945,40.770035,476,1.6687528,12.620819,5,2016,2,4,5,17,37
5,-73.96652,40.80423,-73.94508,40.82412,533,2.854204,19.277925,5,2016,2,5,7,9,36
1,-73.98339,40.773556,-73.965775,40.7638,438,1.8377315,15.104642,5,2016,2,4,6,23,9
1,-73.98097,40.774506,-73.95456,40.786613,413,2.5997114,22.660923,1,2016,2,6,5,7,6
1,-73.982254,40.766018,-73.99146,40.75043,1270,1.898814,5.382465,5,2016,2,4,4,17,30
1,-73.951866,40.781204,-73.954445,40.765945,785,1.7105392,7.844511,5,2016,1,1,6,9,35
1,-74.01069,40.71034,-73.98805,40.759674,1591,5.8079476,13.141805,5,2016,1,1,7,20,48
1,-73.992805,40.723335,-73.95884,40.718838,910,2.9058144,11.495529,5,2016,2,6,6,21,15
1,-73.98991,40.72569,-73.96962,40.76297,1182,4.483932,13.656646,5,2016,1,2,6,8,31
2,-73.96001,40.771343,-73.97098,40.789295,1427,2.199546,5.54896,5,2016,2,5,4,17,39
1,-73.97445,40.7623,-73.99102,40.74721,718,2.1823483,10.942136,5,2016,2,6,4,10,53
2,-73.98241,40.754,-73.94027,40.797913,1680,6.0357122,12.933669,5,2016,1,3,6,22,21
1,-73.97282,40.760906,-73.987434,40.748833,932,1.8216493,7.0364137,5,2016,1,2,2,17,6
2,-73.97373,40.74393,-73.99119,40.754864,979,1.9079205,7.0158467,5,2016,2,6,2,15,31
1,-73.99999,40.73047,-73.982086,40.75776,376,3.3888147,32.4461,1,2016,2,4,2,0,10
2,-73.97314,40.75114,-73.98711,40.70379,1063,5.3952656,18.271832,5,2016,2,5,3,11,25
1,-73.970184,40.78422,-73.97695,40.758717,997,2.8927226,10.445137,5,2016,2,5,3,8,43
1,-73.9828,40.73151,-73.95472,40.65601,1409,8.722764,22.286694,1,2016,1,3,1,4,14
2,-73.98951,40.71919,-73.95708,40.73292,952,3.1306875,11.838734,5,2016,1,2,6,23,37
1,-73.77672,40.64574,-73.97577,40.747555,1834,20.2428,39.73505,1,2016,1,2,3,17,4
1,-73.95768,40.765587,-74.01136,40.701702,1396,8.421376,21.717016,1,2016,2,4,4,8,25
1,-73.997986,40.735893,-73.95493,40.76532,749,4.8845525,23.477156,1,2016,2,4,7,6,40
5,-74.00642,40.732834,-74.01171,40.71498,532,2.0346663,13.768418,5,2016,1,1,4,15,7
1,-73.783714,40.64867,-73.9854,40.75971,2565,21.011366,29.489635,1,2016,2,5,2,19,34
6,-73.97923,40.78461,-73.94434,40.83702,1064,6.525667,22.079325,1,2016,1,2,4,19,30
2,-73.97483,40.74335,-73.98801,40.7336,384,1.5517071,14.547255,5,2016,1,2,6,21,49
1,-73.98175,40.748863,-73.97773,40.78398,1307,3.919608,10.796166,5,2016,1,1,4,19,46
1,-73.97844,40.76276,-73.94697,40.77613,905,3.0388093,12.088081,5,2016,2,5,4,18,18
2,-73.994064,40.751225,-73.97429,40.759716,1015,1.9146965,6.791042,5,2016,1,2,3,10,11
1,-74.01781,40.70652,-73.97666,40.75746,2597,6.6411805,9.206103,5,2016,2,5,5,13,18
1,-73.98601,40.72291,-73.87271,40.77452,1105,11.136421,36.28155,1,2016,2,4,5,4,30
6,-73.95075,40.78236,-73.96252,40.763172,780,2.3523784,10.857131,5,2016,1,3,6,10,15
1,-74.01003,40.71294,-73.97957,40.72733,877,3.0251236,12.417839,5,2016,1,3,5,19,45
4,-73.96304,40.71176,-73.99721,40.72221,932,3.104911,11.993218,5,2016,1,3,1,15,37
1,-73.98352,40.771217,-73.97617,40.792397,413,2.4349105,21.224401,1,2016,1,3,6,21,56
1,-73.975136,40.741726,-73.989365,40.751045,842,1.5844963,6.7745686,5,2016,2,5,3,7,48
1,-73.98813,40.73843,-73.99301,40.752487,775,1.6163037,7.5079913,5,2016,1,3,5,14,44
1,-73.9787,40.744976,-73.93343,40.696632,1313,6.591559,18.072819,5,2016,2,4,2,23,26
1,-73.872925,40.774048,-73.98813,40.759163,2575,9.842214,13.759988,5,2016,1,2,3,18,59
1,-73.95535,40.768295,-73.967896,40.68848,1867,8.937724,17.233961,5,2016,2,5,6,19,9
2,-73.99539,40.76143,-73.97368,40.76315,1058,1.8387086,6.2564754,5,2016,2,5,6,17,27
1,-73.94927,40.77319,-73.97183,40.75052,735,3.1567464,15.461615,5,2016,1,2,4,9,20
1,-73.87292,40.7742,-73.98228,40.73941,3670,9.990593,9.800036,5,2016,2,5,6,15,33
6,-73.90786,40.774117,-73.88978,40.76945,316,1.608599,18.325811,5,2016,2,4,7,23,19
1,-73.95794,40.721863,-73.80688,40.716797,1006,12.743391,45.602592,1,2016,1,1,3,1,48
1,-73.98374,40.721577,-73.99766,40.756638,1090,4.0710735,13.445747,5,2016,2,4,7,16,37
1,-73.970665,40.75897,-74.010185,40.721462,1363,5.336575,14.095136,5,2016,2,6,4,13,48
5,-73.95586,40.764217,-73.99109,40.750546,1216,3.3343062,9.871302,5,2016,2,5,3,18,36
1,-73.984634,40.7685,-73.97295,40.785343,667,2.1152985,11.4169035,5,2016,1,2,3,19,43
3,-73.965225,40.774868,-73.993286,40.75741,726,3.058424,15.165739,5,2016,1,1,6,16,41
1,-73.99938,40.733856,-73.98559,40.75621,629,2.7438838,15.704264,5,2016,2,5,7,13,41
1,-73.78984,40.64696,-73.87282,40.77425,926,15.7875595,61.37712,1,2016,2,4,1,8,34
1,-73.99386,40.73532,-73.97707,40.76011,1003,3.0978007,11.118727,5,2016,1,3,6,13,25
1,-73.95954,40.77011,-73.97252,40.759094,438,1.6417146,13.493545,5,2016,1,3,3,7,27
6,-74.00111,40.73912,-73.98501,40.72821,887,1.8197525,7.385692,5,2016,2,4,7,14,7
5,-73.99143,40.7499,-73.97257,40.76225,876,2.0997148,8.628964,5,2016,1,3,5,9,32
1,-73.99291,40.736736,-73.95724,40.77844,774,5.5255337,25.700157,1,2016,1,2,1,11,8
1,-73.9829,40.764736,-73.9899,40.752216,292,1.5117178,18.637617,5,2016,1,1,2,11,5
1,-73.97209,40.74366,-74.01115,40.678886,1844,7.919078,15.460238,5,2016,2,5,5,19,50
1,-73.96363,40.77433,-73.97422,40.762947,839,1.5483483,6.6436877,5,2016,2,4,4,9,55
1,-74.001755,40.737553,-73.96415,40.754646,1105,3.694417,12.03611,5,2016,1,1,7,14,49
3,-73.982185,40.76368,-73.78547,40.64978,2441,20.86512,30.771992,1,2016,1,3,7,22,17
1,-73.984665,40.74278,-73.97676,40.765915,598,2.6573734,15.997566,5,2016,2,5,1,14,4
1,-73.986916,40.76093,-73.99329,40.727955,1136,3.7057312,11.743514,5,2016,2,6,5,22,35
1,-73.9856,40.763233,-74.015854,40.711594,1035,6.282287,21.851433,1,2016,1,2,7,0,8
1,-73.966675,40.75326,-73.98973,40.77278,1343,2.9123306,7.806694,5,2016,2,4,2,7,27
1,-73.99608,40.73268,-73.97548,40.756,1186,3.120114,9.470836,5,2016,2,6,3,9,0
1,-73.95586,40.787807,-73.97471,40.790062,576,1.6068087,10.042554,5,2016,1,1,6,16,16
1,-73.87091,40.773766,-73.9785,40.78824,3055,9.200688,10.842055,5,2016,2,6,5,15,38
1,-73.95708,40.77062,-73.977425,40.745625,700,3.2651334,16.792114,5,2016,2,4,1,15,58
1,-73.9752,40.78744,-73.95893,40.768116,1551,2.5482361,5.914668,5,2016,2,4,4,10,52
1,-73.99221,40.749187,-73.98831,40.72767,637,2.415211,13.649544,5,2016,2,6,7,15,47
1,-73.96791,40.77122,-73.98971,40.73027,1401,4.9097714,12.616115,5,2016,2,4,3,17,44
1,-73.99579,40.76487,-73.98236,40.77508,435,1.6025152,13.262195,5,2016,1,2,1,15,50
1,-73.96905,40.75428,-74.003654,40.722595,1324,4.5732102,12.4347105,5,2016,2,4,3,20,46
1,-73.98512,40.74852,-73.98489,40.76766,466,2.128173,16.440823,5,2016,1,2,1,2,33
1,-73.97979,40.66077,-73.96108,40.65521,378,1.6948915,16.141823,5,2016,2,6,3,21,28
6,-73.87451,40.77411,-74.00407,40.74211,1858,11.47743,22.238293,1,2016,1,1,3,14,58
